4.653000000000000114e+01
6.017999999999999972e+01
9.090999999999999659e+01
6.626999999999999602e+01
1.719000000000000128e+01
1.755999999999999872e+01
1.853999999999999915e+01
1.930000000000000071e+01
1.930000000000000071e+01
1.910999999999999943e+01
1.805999999999999872e+01
1.730000000000000071e+01
1.898000000000000043e+01
1.967000000000000171e+01
1.842000000000000171e+01
1.828999999999999915e+01
1.755999999999999872e+01
1.601000000000000156e+01
1.535999999999999943e+01
1.835999999999999943e+01
1.733999999999999986e+01
1.726000000000000156e+01
1.703000000000000114e+01
1.584999999999999964e+01
1.581000000000000050e+01
1.721000000000000085e+01
1.614000000000000057e+01
1.732999999999999829e+01
1.732999999999999829e+01
1.696999999999999886e+01
1.696000000000000085e+01
1.696999999999999886e+01
1.667000000000000171e+01
1.716000000000000014e+01
1.619999999999999929e+01
1.691000000000000014e+01
1.549000000000000021e+01
1.525999999999999979e+01
1.666000000000000014e+01
1.580000000000000071e+01
1.667000000000000171e+01
1.764000000000000057e+01
1.751000000000000156e+01
1.694000000000000128e+01
1.787999999999999901e+01
1.543999999999999950e+01
1.787999999999999901e+01
1.714000000000000057e+01
1.787999999999999901e+01
1.805999999999999872e+01
1.726999999999999957e+01
1.666000000000000014e+01
1.714999999999999858e+01
1.789000000000000057e+01
1.912999999999999901e+01
1.719999999999999929e+01
1.794999999999999929e+01
1.844999999999999929e+01
1.835000000000000142e+01
1.842000000000000171e+01
1.817000000000000171e+01
1.721000000000000085e+01
1.837000000000000099e+01
1.817000000000000171e+01
1.601000000000000156e+01
1.612999999999999901e+01
1.648000000000000043e+01
1.617000000000000171e+01
1.601999999999999957e+01
1.617000000000000171e+01
1.619999999999999929e+01
1.582000000000000028e+01
1.528999999999999915e+01
1.696000000000000085e+01
1.630000000000000071e+01
1.721999999999999886e+01
1.642999999999999972e+01
1.703000000000000114e+01
1.657999999999999829e+01
1.658999999999999986e+01
1.683999999999999986e+01
1.664000000000000057e+01
1.566000000000000014e+01
1.574000000000000021e+01
1.603000000000000114e+01
1.623000000000000043e+01
1.644000000000000128e+01
1.646999999999999886e+01
1.719999999999999929e+01
1.830999999999999872e+01
1.842000000000000171e+01
1.864000000000000057e+01
1.855999999999999872e+01
1.858999999999999986e+01
1.832999999999999829e+01
1.700000000000000000e+01
1.705999999999999872e+01
1.723999999999999844e+01
